"V1","V2","V3","V4","V5"
"3","2011","Portland, OR, USA","8","12"
"2","2011","Portland, OR, USA","8","14"
"7","2011","Portland, OR, USA","11","14"
"9","2011","Portland, OR, USA","13","16"
"11","2011","Portland, OR, USA","14","17"
"5","2011","Portland, OR, USA","9","14"
"2","2011","Portland, OR, USA","6","10"
"-1","2011","Portland, OR, USA","7","16"
"6","2011","Portland, OR, USA","8","11"
"3","2011","Portland, OR, USA","6","9"
"4","2011","Portland, OR, USA","7","9"
"2","2011","Portland, OR, USA","7","12"
"7","2011","Portland, OR, USA","9","11"
"4","2011","Portland, OR, USA","8","12"
"6","2011","Portland, OR, USA","10","14"
"2","2011","Portland, OR, USA","8","14"
"0","2011","Portland, OR, USA","6","11"
"5","2011","Portland, OR, USA","7","9"
"8","2011","Portland, OR, USA","10","12"
"3","2011","Portland, OR, USA","7","11"
"2","2011","Portland, OR, USA","4","6"
"2","2011","Portland, OR, USA","7","12"
"5","2011","Portland, OR, USA","9","13"
"3","2011","Portland, OR, USA","5","7"
"1","2011","Portland, OR, USA","4","7"
"-2","2011","Portland, OR, USA","3","7"
"3","2011","Portland, OR, USA","7","11"
"10","2011","Portland, OR, USA","13","15"
"6","2011","Portland, OR, USA","9","13"
"4","2011","Portland, OR, USA","7","9"
"3","2011","Portland, OR, USA","7","10"
"8","2011","Portland, OR, USA","10","12"
"7","2011","Portland, OR, USA","11","14"
"3","2011","Portland, OR, USA","6","8"
"3","2011","Portland, OR, USA","6","8"
"2","2011","Portland, OR, USA","7","11"
"-2","2011","Portland, OR, USA","3","8"
"0","2011","Portland, OR, USA","5","9"
"-2","2011","Portland, OR, USA","1","3"
"0","2011","Portland, OR, USA","4","8"
"-3","2011","Portland, OR, USA","2","6"
"-1","2011","Portland, OR, USA","1","2"
"1","2011","Portland, OR, USA","3","5"
"-2","2011","Portland, OR, USA","3","8"
"-3","2011","Portland, OR, USA","3","8"
"-3","2011","Portland, OR, USA","0","2"
"1","2011","Portland, OR, USA","3","5"
"-4","2011","Portland, OR, USA","2","8"
"-4","2011","Portland, OR, USA","1","6"
"-2","2011","Portland, OR, USA","2","5"
"2","2011","Portland, OR, USA","3","5"
"1","2011","Portland, OR, USA","6","10"
"2","2011","Portland, OR, USA","5","8"
"2","2011","Portland, OR, USA","4","7"
"3","2011","Portland, OR, USA","5","6"
"4","2011","Portland, OR, USA","5","6"
"0","2011","Portland, OR, USA","3","6"
"-2","2011","Portland, OR, USA","3","7"
"-2","2011","Portland, OR, USA","4","9"
"3","2011","Portland, OR, USA","6","9"
"1","2011","Portland, OR, USA","6","11"
"1","2011","Portland, OR, USA","3","6"
"5","2011","Portland, OR, USA","8","12"
"9","2011","Portland, OR, USA","12","14"
"8","2011","Portland, OR, USA","10","12"
"3","2011","Portland, OR, USA","8","13"
"-1","2011","Portland, OR, USA","2","6"
"1","2012","Portland, OR, USA","6","11"
"2","2012","Portland, OR, USA","7","12"
"6","2012","Portland, OR, USA","8","10"
"6","2012","Portland, OR, USA","9","12"
"1","2012","Portland, OR, USA","6","11"
"-1","2012","Portland, OR, USA","2","4"
"1","2012","Portland, OR, USA","5","8"
"1","2012","Portland, OR, USA","4","7"
"2","2012","Portland, OR, USA","4","6"
"-2","2012","Portland, OR, USA","3","7"
"-2","2012","Portland, OR, USA","3","8"
"-3","2012","Portland, OR, USA","2","7"
"-3","2012","Portland, OR, USA","2","6"
"1","2012","Portland, OR, USA","4","7"
"-1","2012","Portland, OR, USA","1","3"
"-2","2012","Portland, OR, USA","1","3"
"0","2012","Portland, OR, USA","2","4"
"0","2012","Portland, OR, USA","6","12"
"3","2012","Portland, OR, USA","8","12"
"2","2012","Portland, OR, USA","4","5"
"4","2012","Portland, OR, USA","8","12"
"3","2012","Portland, OR, USA","6","9"
"1","2012","Portland, OR, USA","3","4"
"2","2012","Portland, OR, USA","8","13"
"8","2012","Portland, OR, USA","11","13"
"-1","2012","Portland, OR, USA","6","11"
"-2","2012","Portland, OR, USA","2","5"
"-2","2012","Portland, OR, USA","3","8"
"3","2012","Portland, OR, USA","7","10"
"6","2012","Portland, OR, USA","8","11"
"5","2012","Portland, OR, USA","8","11"
"3","2012","Portland, OR, USA","7","11"
"2","2012","Portland, OR, USA","7","12"
"5","2012","Portland, OR, USA","8","12"
"2","2012","Portland, OR, USA","7","12"
"-1","2012","Portland, OR, USA","6","12"
"2","2012","Portland, OR, USA","7","12"
"4","2012","Portland, OR, USA","7","9"
"3","2012","Portland, OR, USA","6","7"
"5","2012","Portland, OR, USA","7","9"
"6","2012","Portland, OR, USA","7","8"
"4","2012","Portland, OR, USA","7","11"
"2","2012","Portland, OR, USA","6","9"
"4","2012","Portland, OR, USA","6","7"
"4","2012","Portland, OR, USA","6","8"
"1","2012","Portland, OR, USA","4","7"
"2","2012","Portland, OR, USA","4","7"
"6","2012","Portland, OR, USA","9","12"
"4","2012","Portland, OR, USA","6","8"
"3","2012","Portland, OR, USA","6","8"
"3","2012","Portland, OR, USA","7","10"
"10","2012","Portland, OR, USA","12","14"
"5","2012","Portland, OR, USA","9","12"
"2","2012","Portland, OR, USA","7","11"
"4","2012","Portland, OR, USA","8","11"
"3","2012","Portland, OR, USA","5","7"
"2","2012","Portland, OR, USA","5","7"
"-1","2012","Portland, OR, USA","4","9"
"2","2012","Portland, OR, USA","4","6"
"2","2012","Portland, OR, USA","4","6"
"0","2012","Portland, OR, USA","4","7"
"3","2012","Portland, OR, USA","6","9"
"7","2012","Portland, OR, USA","10","13"
"4","2012","Portland, OR, USA","9","14"
"3","2012","Portland, OR, USA","6","9"
"1","2012","Portland, OR, USA","5","9"
"-2","2012","Portland, OR, USA","4","11"
"0","2012","Portland, OR, USA","9","19"
"3","2012","Portland, OR, USA","10","17"
"8","2012","Portland, OR, USA","10","11"
"4","2012","Portland, OR, USA","7","8"
"2","2012","Portland, OR, USA","7","11"
"1","2012","Portland, OR, USA","4","8"
"3","2012","Portland, OR, USA","4","6"
"6","2012","Portland, OR, USA","9","13"
"6","2012","Portland, OR, USA","9","13"
"3","2012","Portland, OR, USA","7","10"
"0","2012","Portland, OR, USA","4","7"
"-1","2012","Portland, OR, USA","3","7"
"3","2012","Portland, OR, USA","7","9"
"0","2012","Portland, OR, USA","2","4"
"0","2012","Portland, OR, USA","4","9"
"1","2012","Portland, OR, USA","7","14"
"7","2012","Portland, OR, USA","12","18"
"6","2012","Portland, OR, USA","9","13"
"4","2012","Portland, OR, USA","9","14"
"8","2012","Portland, OR, USA","11","13"
"7","2012","Portland, OR, USA","10","13"
"8","2012","Portland, OR, USA","11","12"
"7","2012","Portland, OR, USA","10","13"
"5","2012","Portland, OR, USA","9","12"
"5","2012","Portland, OR, USA","8","11"
"5","2012","Portland, OR, USA","11","16"
"7","2012","Portland, OR, USA","9","11"
"4","2012","Portland, OR, USA","7","10"
"4","2012","Portland, OR, USA","7","9"
"3","2012","Portland, OR, USA","7","11"
"-1","2012","Portland, OR, USA","8","17"
"10","2012","Portland, OR, USA","15","20"
"7","2012","Portland, OR, USA","13","19"
"9","2012","Portland, OR, USA","14","18"
"10","2012","Portland, OR, USA","12","13"
"6","2012","Portland, OR, USA","11","15"
"4","2012","Portland, OR, USA","11","17"
"5","2012","Portland, OR, USA","11","17"
"6","2012","Portland, OR, USA","13","19"
"11","2012","Portland, OR, USA","13","16"
"4","2012","Portland, OR, USA","8","11"
"8","2012","Portland, OR, USA","12","15"
"6","2012","Portland, OR, USA","9","12"
"10","2012","Portland, OR, USA","12","14"
"8","2012","Portland, OR, USA","16","24"
"9","2012","Portland, OR, USA","19","28"
"13","2012","Portland, OR, USA","21","28"
"13","2012","Portland, OR, USA","16","18"
"13","2012","Portland, OR, USA","17","19"
"9","2012","Portland, OR, USA","12","15"
"6","2012","Portland, OR, USA","10","14"
"9","2012","Portland, OR, USA","14","18"
"12","2012","Portland, OR, USA","15","18"
"9","2012","Portland, OR, USA","12","15"
"7","2012","Portland, OR, USA","9","12"
"6","2012","Portland, OR, USA","10","14"
"8","2012","Portland, OR, USA","12","15"
"7","2012","Portland, OR, USA","10","12"
"7","2012","Portland, OR, USA","11","14"
"5","2012","Portland, OR, USA","13","21"
"7","2012","Portland, OR, USA","17","27"
"10","2012","Portland, OR, USA","17","23"
"7","2012","Portland, OR, USA","11","16"
"3","2012","Portland, OR, USA","10","17"
"6","2012","Portland, OR, USA","15","24"
"8","2012","Portland, OR, USA","18","29"
"11","2012","Portland, OR, USA","21","31"
"13","2012","Portland, OR, USA","22","31"
"10","2012","Portland, OR, USA","18","26"
"11","2012","Portland, OR, USA","17","23"
"7","2012","Portland, OR, USA","14","20"
"7","2012","Portland, OR, USA","13","19"
"7","2012","Portland, OR, USA","14","22"
"14","2012","Portland, OR, USA","16","18"
"13","2012","Portland, OR, USA","15","17"
"11","2012","Portland, OR, USA","13","15"
"9","2012","Portland, OR, USA","14","18"
"10","2012","Portland, OR, USA","13","15"
"9","2012","Portland, OR, USA","16","22"
"12","2012","Portland, OR, USA","16","20"
"11","2012","Portland, OR, USA","15","18"
"12","2012","Portland, OR, USA","14","17"
"9","2012","Portland, OR, USA","14","19"
"12","2012","Portland, OR, USA","17","23"
"14","2012","Portland, OR, USA","18","22"
"16","2012","Portland, OR, USA","20","24"
"14","2012","Portland, OR, USA","17","19"
"10","2012","Portland, OR, USA","14","18"
"11","2012","Portland, OR, USA","14","16"
"9","2012","Portland, OR, USA","13","18"
"8","2012","Portland, OR, USA","13","19"
"11","2012","Portland, OR, USA","15","19"
"8","2012","Portland, OR, USA","11","13"
"8","2012","Portland, OR, USA","13","18"
"8","2012","Portland, OR, USA","14","21"
"11","2012","Portland, OR, USA","18","25"
"12","2012","Portland, OR, USA","16","19"
"12","2012","Portland, OR, USA","15","18"
"9","2012","Portland, OR, USA","14","20"
"10","2012","Portland, OR, USA","18","27"
"16","2012","Portland, OR, USA","23","29"
"17","2012","Portland, OR, USA","20","23"
"12","2012","Portland, OR, USA","16","19"
"12","2012","Portland, OR, USA","15","18"
"10","2012","Portland, OR, USA","19","27"
"14","2012","Portland, OR, USA","21","27"
"14","2012","Portland, OR, USA","17","19"
"11","2012","Portland, OR, USA","14","18"
"12","2012","Portland, OR, USA","17","21"
"13","2012","Portland, OR, USA","16","19"
"12","2012","Portland, OR, USA","16","18"
"11","2012","Portland, OR, USA","18","26"
"12","2012","Portland, OR, USA","18","24"
"17","2012","Portland, OR, USA","21","25"
"17","2012","Portland, OR, USA","20","22"
"14","2012","Portland, OR, USA","17","21"
"14","2012","Portland, OR, USA","18","22"
"13","2012","Portland, OR, USA","17","20"
"10","2012","Portland, OR, USA","17","24"
"12","2012","Portland, OR, USA","20","27"
"13","2012","Portland, OR, USA","21","28"
"14","2012","Portland, OR, USA","22","31"
"16","2012","Portland, OR, USA","24","31"
"14","2012","Portland, OR, USA","21","28"
"13","2012","Portland, OR, USA","21","28"
"15","2012","Portland, OR, USA","23","30"
"14","2012","Portland, OR, USA","22","28"
"14","2012","Portland, OR, USA","21","27"
"15","2012","Portland, OR, USA","22","28"
"15","2012","Portland, OR, USA","19","23"
"13","2012","Portland, OR, USA","20","27"
"18","2012","Portland, OR, USA","23","27"
"17","2012","Portland, OR, USA","20","22"
"17","2012","Portland, OR, USA","22","27"
"17","2012","Portland, OR, USA","19","22"
"16","2012","Portland, OR, USA","22","27"
"14","2012","Portland, OR, USA","18","21"
"10","2012","Portland, OR, USA","16","22"
"13","2012","Portland, OR, USA","21","27"
"14","2012","Portland, OR, USA","22","30"
"15","2012","Portland, OR, USA","22","28"
"16","2012","Portland, OR, USA","19","22"
"16","2012","Portland, OR, USA","21","26"
"16","2012","Portland, OR, USA","21","24"
"14","2012","Portland, OR, USA","19","23"
"13","2012","Portland, OR, USA","19","26"
"14","2012","Portland, OR, USA","20","26"
"13","2012","Portland, OR, USA","19","25"
"16","2012","Portland, OR, USA","24","32"
"15","2012","Portland, OR, USA","27","39"
"18","2012","Portland, OR, USA","26","34"
"19","2012","Portland, OR, USA","26","32"
"17","2012","Portland, OR, USA","22","26"
"16","2012","Portland, OR, USA","20","24"
"15","2012","Portland, OR, USA","21","27"
"14","2012","Portland, OR, USA","21","27"
"14","2012","Portland, OR, USA","23","31"
"16","2012","Portland, OR, USA","26","34"
"17","2012","Portland, OR, USA","25","33"
"16","2012","Portland, OR, USA","24","32"
"17","2012","Portland, OR, USA","27","36"
"18","2012","Portland, OR, USA","28","38"
"18","2012","Portland, OR, USA","27","36"
"16","2012","Portland, OR, USA","21","26"
"17","2012","Portland, OR, USA","21","25"
"14","2012","Portland, OR, USA","20","26"
"16","2012","Portland, OR, USA","20","24"
"12","2012","Portland, OR, USA","18","24"
"13","2012","Portland, OR, USA","18","23"
"9","2012","Portland, OR, USA","17","25"
"12","2012","Portland, OR, USA","21","29"
"13","2012","Portland, OR, USA","19","25"
"15","2012","Portland, OR, USA","21","26"
"17","2012","Portland, OR, USA","21","25"
"14","2012","Portland, OR, USA","19","24"
"13","2012","Portland, OR, USA","19","26"
"13","2012","Portland, OR, USA","19","24"
"10","2012","Portland, OR, USA","17","24"
"11","2012","Portland, OR, USA","18","25"
"13","2012","Portland, OR, USA","19","26"
"14","2012","Portland, OR, USA","22","29"
"14","2012","Portland, OR, USA","22","31"
"14","2012","Portland, OR, USA","23","32"
"14","2012","Portland, OR, USA","24","35"
"15","2012","Portland, OR, USA","21","27"
"13","2012","Portland, OR, USA","17","21"
"13","2012","Portland, OR, USA","17","21"
"8","2012","Portland, OR, USA","16","23"
"10","2012","Portland, OR, USA","19","28"
"11","2012","Portland, OR, USA","22","32"
"12","2012","Portland, OR, USA","22","31"
"12","2012","Portland, OR, USA","20","28"
"11","2012","Portland, OR, USA","19","28"
"11","2012","Portland, OR, USA","22","32"
"12","2012","Portland, OR, USA","22","31"
"13","2012","Portland, OR, USA","18","23"
"13","2012","Portland, OR, USA","15","17"
"14","2012","Portland, OR, USA","17","18"
"9","2012","Portland, OR, USA","16","22"
"9","2012","Portland, OR, USA","16","22"
"11","2012","Portland, OR, USA","17","23"
"13","2012","Portland, OR, USA","18","22"
"10","2012","Portland, OR, USA","17","23"
"11","2012","Portland, OR, USA","19","27"
"16","2012","Portland, OR, USA","22","28"
"13","2012","Portland, OR, USA","18","24"
"9","2012","Portland, OR, USA","17","24"
"9","2012","Portland, OR, USA","19","28"
"11","2012","Portland, OR, USA","16","21"
"8","2012","Portland, OR, USA","14","21"
"8","2012","Portland, OR, USA","16","23"
"4","2012","Portland, OR, USA","14","23"
"5","2012","Portland, OR, USA","14","24"
"5","2012","Portland, OR, USA","16","26"
"4","2012","Portland, OR, USA","13","22"
"8","2012","Portland, OR, USA","14","21"
"7","2012","Portland, OR, USA","13","19"
"8","2012","Portland, OR, USA","14","19"
"9","2012","Portland, OR, USA","11","12"
"13","2012","Portland, OR, USA","16","18"
"13","2012","Portland, OR, USA","16","19"
"15","2012","Portland, OR, USA","17","19"
"12","2012","Portland, OR, USA","15","18"
"6","2012","Portland, OR, USA","12","17"
"7","2012","Portland, OR, USA","13","20"
"13","2012","Portland, OR, USA","14","16"
"7","2012","Portland, OR, USA","9","12"
"6","2012","Portland, OR, USA","9","12"
"7","2012","Portland, OR, USA","9","11"
"6","2012","Portland, OR, USA","9","12"
"7","2012","Portland, OR, USA","10","12"
"5","2012","Portland, OR, USA","9","13"
"8","2012","Portland, OR, USA","12","14"
"10","2012","Portland, OR, USA","13","16"
"13","2012","Portland, OR, USA","15","17"
"14","2012","Portland, OR, USA","17","20"
"14","2012","Portland, OR, USA","16","17"
"12","2012","Portland, OR, USA","14","16"
"11","2012","Portland, OR, USA","14","17"
"10","2012","Portland, OR, USA","14","17"
"12","2012","Portland, OR, USA","15","17"
"14","2012","Portland, OR, USA","17","19"
"12","2012","Portland, OR, USA","15","18"
"11","2012","Portland, OR, USA","13","15"
"4","2012","Portland, OR, USA","9","14"
"3","2012","Portland, OR, USA","7","11"
"3","2012","Portland, OR, USA","6","8"
"3","2012","Portland, OR, USA","6","8"
"4","2012","Portland, OR, USA","6","8"
"7","2012","Portland, OR, USA","9","12"
"8","2012","Portland, OR, USA","11","12"
"6","2012","Portland, OR, USA","10","14"
"4","2012","Portland, OR, USA","8","12"
"5","2012","Portland, OR, USA","8","11"
"7","2012","Portland, OR, USA","8","10"
"7","2012","Portland, OR, USA","10","12"
"9","2012","Portland, OR, USA","12","15"
"8","2012","Portland, OR, USA","12","14"
"3","2012","Portland, OR, USA","7","10"
"2","2012","Portland, OR, USA","6","10"
"6","2012","Portland, OR, USA","9","12"
"8","2012","Portland, OR, USA","10","12"
"3","2012","Portland, OR, USA","7","10"
"4","2012","Portland, OR, USA","8","11"
"2","2012","Portland, OR, USA","5","8"
"3","2012","Portland, OR, USA","6","8"
"6","2012","Portland, OR, USA","7","8"
"7","2012","Portland, OR, USA","12","16"
"8","2012","Portland, OR, USA","10","12"
"8","2012","Portland, OR, USA","9","11"
"9","2012","Portland, OR, USA","11","12"
"8","2012","Portland, OR, USA","11","14"
"4","2012","Portland, OR, USA","7","11"
"2","2012","Portland, OR, USA","6","9"
"6","2012","Portland, OR, USA","8","9"
"3","2012","Portland, OR, USA","6","8"
"4","2012","Portland, OR, USA","7","9"
"7","2012","Portland, OR, USA","9","11"
"5","2012","Portland, OR, USA","7","8"
"6","2012","Portland, OR, USA","7","8"
"4","2012","Portland, OR, USA","7","9"
"2","2012","Portland, OR, USA","4","7"
"2","2012","Portland, OR, USA","3","5"
"4","2012","Portland, OR, USA","8","11"
"2","2012","Portland, OR, USA","6","10"
"2","2012","Portland, OR, USA","3","5"
"3","2012","Portland, OR, USA","7","11"
"2","2012","Portland, OR, USA","8","14"
"1","2012","Portland, OR, USA","4","8"
"5","2012","Portland, OR, USA","7","9"
"3","2012","Portland, OR, USA","4","6"
"4","2012","Portland, OR, USA","6","8"
"3","2012","Portland, OR, USA","5","6"
"3","2012","Portland, OR, USA","4","6"
"3","2012","Portland, OR, USA","6","8"
"2","2012","Portland, OR, USA","4","6"
"-2","2012","Portland, OR, USA","2","5"
"-1","2012","Portland, OR, USA","3","7"
"-1","2012","Portland, OR, USA","1","2"
"-5","2013","Portland, OR, USA","0","4"
"0","2013","Portland, OR, USA","3","5"
"0","2013","Portland, OR, USA","2","4"
"1","2013","Portland, OR, USA","3","6"
"1","2013","Portland, OR, USA","2","3"
"1","2013","Portland, OR, USA","3","4"
"4","2013","Portland, OR, USA","8","12"
"7","2013","Portland, OR, USA","10","13"
"2","2013","Portland, OR, USA","7","12"
"1","2013","Portland, OR, USA","3","4"
"-2","2013","Portland, OR, USA","2","4"
"-3","2013","Portland, OR, USA","-1","1"
"-3","2013","Portland, OR, USA","-1","1"
"-2","2013","Portland, OR, USA","0","1"
"1","2013","Portland, OR, USA","2","3"
"1","2013","Portland, OR, USA","2","3"
"-1","2013","Portland, OR, USA","3","7"
"-3","2013","Portland, OR, USA","2","8"
"-4","2013","Portland, OR, USA","-1","3"
"-3","2013","Portland, OR, USA","2","6"
"-5","2013","Portland, OR, USA","1","6"
"-4","2013","Portland, OR, USA","1","6"
"0","2013","Portland, OR, USA","1","2"
"1","2013","Portland, OR, USA","4","7"
"2","2013","Portland, OR, USA","5","8"
"3","2013","Portland, OR, USA","6","8"
"3","2013","Portland, OR, USA","4","6"
"4","2013","Portland, OR, USA","6","7"
"6","2013","Portland, OR, USA","8","9"
"7","2013","Portland, OR, USA","8","10"
"6","2013","Portland, OR, USA","9","11"
"3","2013","Portland, OR, USA","8","12"
"1","2013","Portland, OR, USA","7","13"
"2","2013","Portland, OR, USA","5","8"
"5","2013","Portland, OR, USA","8","11"
"6","2013","Portland, OR, USA","9","11"
"6","2013","Portland, OR, USA","9","11"
"2","2013","Portland, OR, USA","6","10"
"-1","2013","Portland, OR, USA","4","8"
"1","2013","Portland, OR, USA","4","7"
"3","2013","Portland, OR, USA","6","9"
"6","2013","Portland, OR, USA","7","8"
"6","2013","Portland, OR, USA","9","13"
"6","2013","Portland, OR, USA","9","12"
"3","2013","Portland, OR, USA","7","11"
"3","2013","Portland, OR, USA","10","16"
"3","2013","Portland, OR, USA","7","11"
"3","2013","Portland, OR, USA","6","8"
"2","2013","Portland, OR, USA","6","9"
"3","2013","Portland, OR, USA","8","13"
"1","2013","Portland, OR, USA","6","9"
"4","2013","Portland, OR, USA","6","8"
"3","2013","Portland, OR, USA","6","9"
"2","2013","Portland, OR, USA","6","9"
"3","2013","Portland, OR, USA","7","11"
"3","2013","Portland, OR, USA","7","10"
"3","2013","Portland, OR, USA","6","9"
"6","2013","Portland, OR, USA","9","12"
"8","2013","Portland, OR, USA","11","14"
"11","2013","Portland, OR, USA","13","16"
"6","2013","Portland, OR, USA","10","14"
"2","2013","Portland, OR, USA","6","11"
"-2","2013","Portland, OR, USA","6","14"
"5","2013","Portland, OR, USA","7","8"
"5","2013","Portland, OR, USA","7","8"
"2","2013","Portland, OR, USA","8","13"
"-1","2013","Portland, OR, USA","7","15"
"-1","2013","Portland, OR, USA","7","15"
"1","2013","Portland, OR, USA","6","9"
"7","2013","Portland, OR, USA","9","12"
"8","2013","Portland, OR, USA","12","17"
"8","2013","Portland, OR, USA","13","17"
"9","2013","Portland, OR, USA","13","17"
"8","2013","Portland, OR, USA","13","17"
"4","2013","Portland, OR, USA","8","11"
"3","2013","Portland, OR, USA","7","10"
"3","2013","Portland, OR, USA","8","12"
"2","2013","Portland, OR, USA","7","11"
"4","2013","Portland, OR, USA","9","13"
"3","2013","Portland, OR, USA","7","10"
"2","2013","Portland, OR, USA","5","8"
"1","2013","Portland, OR, USA","6","10"
"2","2013","Portland, OR, USA","8","13"
"4","2013","Portland, OR, USA","11","17"
"4","2013","Portland, OR, USA","8","12"
"6","2013","Portland, OR, USA","12","18"
"8","2013","Portland, OR, USA","14","19"
"9","2013","Portland, OR, USA","15","21"
"6","2013","Portland, OR, USA","16","25"
"8","2013","Portland, OR, USA","17","25"
"11","2013","Portland, OR, USA","14","18"
"11","2013","Portland, OR, USA","15","19"
"7","2013","Portland, OR, USA","13","18"
"11","2013","Portland, OR, USA","14","17"
"11","2013","Portland, OR, USA","13","16"
"7","2013","Portland, OR, USA","11","14"
"6","2013","Portland, OR, USA","9","12"
"6","2013","Portland, OR, USA","9","12"
"4","2013","Portland, OR, USA","9","13"
"7","2013","Portland, OR, USA","11","15"
"4","2013","Portland, OR, USA","9","14"
"4","2013","Portland, OR, USA","8","12"
"4","2013","Portland, OR, USA","8","12"
"5","2013","Portland, OR, USA","8","11"
"3","2013","Portland, OR, USA","8","13"
"3","2013","Portland, OR, USA","9","15"
"2","2013","Portland, OR, USA","9","16"
"8","2013","Portland, OR, USA","12","15"
"10","2013","Portland, OR, USA","12","14"
"9","2013","Portland, OR, USA","12","15"
"6","2013","Portland, OR, USA","9","13"
"3","2013","Portland, OR, USA","11","18"
"3","2013","Portland, OR, USA","12","20"
"4","2013","Portland, OR, USA","14","24"
"7","2013","Portland, OR, USA","16","25"
"8","2013","Portland, OR, USA","17","26"
"7","2013","Portland, OR, USA","15","23"
"11","2013","Portland, OR, USA","16","19"
"9","2013","Portland, OR, USA","12","15"
"6","2013","Portland, OR, USA","10","14"
"4","2013","Portland, OR, USA","13","22"
"6","2013","Portland, OR, USA","16","26"
"9","2013","Portland, OR, USA","18","26"
"8","2013","Portland, OR, USA","18","28"
"9","2013","Portland, OR, USA","19","29"
"12","2013","Portland, OR, USA","21","29"
"10","2013","Portland, OR, USA","17","24"
"12","2013","Portland, OR, USA","17","21"
"11","2013","Portland, OR, USA","18","26"
"12","2013","Portland, OR, USA","20","28"
"14","2013","Portland, OR, USA","22","29"
"16","2013","Portland, OR, USA","19","22"
"14","2013","Portland, OR, USA","18","21"
"8","2013","Portland, OR, USA","14","19"
"10","2013","Portland, OR, USA","13","15"
"12","2013","Portland, OR, USA","16","19"
"9","2013","Portland, OR, USA","14","19"
"11","2013","Portland, OR, USA","13","14"
"12","2013","Portland, OR, USA","16","19"
"9","2013","Portland, OR, USA","16","23"
"9","2013","Portland, OR, USA","12","14"
"6","2013","Portland, OR, USA","8","10"
"8","2013","Portland, OR, USA","11","13"
"9","2013","Portland, OR, USA","12","15"
"10","2013","Portland, OR, USA","15","20"
"12","2013","Portland, OR, USA","16","18"
"4","2013","Portland, OR, USA","12","19"
"11","2013","Portland, OR, USA","15","18"
"11","2013","Portland, OR, USA","15","18"
"9","2013","Portland, OR, USA","13","17"
"11","2013","Portland, OR, USA","16","21"
"9","2013","Portland, OR, USA","17","24"
"13","2013","Portland, OR, USA","18","22"
"11","2013","Portland, OR, USA","17","24"
"10","2013","Portland, OR, USA","19","29"
"14","2013","Portland, OR, USA","22","28"
"13","2013","Portland, OR, USA","21","28"
"12","2013","Portland, OR, USA","19","26"
"11","2013","Portland, OR, USA","18","26"
"12","2013","Portland, OR, USA","18","23"
"9","2013","Portland, OR, USA","16","21"
"12","2013","Portland, OR, USA","16","18"
"12","2013","Portland, OR, USA","15","18"
"11","2013","Portland, OR, USA","14","17"
"12","2013","Portland, OR, USA","17","21"
"11","2013","Portland, OR, USA","19","27"
"13","2013","Portland, OR, USA","19","24"
"13","2013","Portland, OR, USA","19","26"
"14","2013","Portland, OR, USA","18","22"
"12","2013","Portland, OR, USA","16","19"
"12","2013","Portland, OR, USA","16","20"
"14","2013","Portland, OR, USA","18","21"
"11","2013","Portland, OR, USA","19","27"
"16","2013","Portland, OR, USA","18","21"
"14","2013","Portland, OR, USA","17","21"
"14","2013","Portland, OR, USA","18","21"
"15","2013","Portland, OR, USA","19","23"
"17","2013","Portland, OR, USA","22","28"
"17","2013","Portland, OR, USA","25","33"
"17","2013","Portland, OR, USA","24","31"
"18","2013","Portland, OR, USA","27","36"
"19","2013","Portland, OR, USA","26","33"
"17","2013","Portland, OR, USA","24","30"
"16","2013","Portland, OR, USA","23","29"
"12","2013","Portland, OR, USA","18","24"
"14","2013","Portland, OR, USA","19","24"
"13","2013","Portland, OR, USA","20","26"
"14","2013","Portland, OR, USA","21","26"
"13","2013","Portland, OR, USA","21","28"
"16","2013","Portland, OR, USA","24","32"
"14","2013","Portland, OR, USA","21","27"
"12","2013","Portland, OR, USA","19","25"
"12","2013","Portland, OR, USA","18","23"
"12","2013","Portland, OR, USA","20","28"
"14","2013","Portland, OR, USA","23","31"
"13","2013","Portland, OR, USA","22","31"
"16","2013","Portland, OR, USA","24","33"
"16","2013","Portland, OR, USA","21","25"
"14","2013","Portland, OR, USA","21","27"
"14","2013","Portland, OR, USA","21","28"
"14","2013","Portland, OR, USA","21","28"
"14","2013","Portland, OR, USA","21","28"
"14","2013","Portland, OR, USA","21","28"
"15","2013","Portland, OR, USA","23","32"
"14","2013","Portland, OR, USA","23","32"
"14","2013","Portland, OR, USA","23","32"
"14","2013","Portland, OR, USA","23","32"
"13","2013","Portland, OR, USA","20","27"
"12","2013","Portland, OR, USA","18","23"
"14","2013","Portland, OR, USA","20","25"
"14","2013","Portland, OR, USA","21","28"
"16","2013","Portland, OR, USA","21","26"
"14","2013","Portland, OR, USA","17","19"
"15","2013","Portland, OR, USA","19","22"
"16","2013","Portland, OR, USA","22","28"
"16","2013","Portland, OR, USA","24","32"
"16","2013","Portland, OR, USA","24","32"
"14","2013","Portland, OR, USA","24","33"
"16","2013","Portland, OR, USA","23","31"
"16","2013","Portland, OR, USA","22","28"
"15","2013","Portland, OR, USA","21","26"
"16","2013","Portland, OR, USA","21","26"
"17","2013","Portland, OR, USA","21","24"
"16","2013","Portland, OR, USA","21","26"
"14","2013","Portland, OR, USA","22","29"
"16","2013","Portland, OR, USA","23","29"
"19","2013","Portland, OR, USA","23","26"
"18","2013","Portland, OR, USA","24","29"
"16","2013","Portland, OR, USA","22","28"
"17","2013","Portland, OR, USA","23","28"
